"","date","mmwr_year","mmwr_week","state","state_name","pop","region","region_name","cases","hosp","booster","series","deaths"
"287",2021-09-04,2021,35,"AR","Arkansas",3025891,"6","South Central",11928,991,15476,1358569,221
"288",2021-09-11,2021,36,"AR","Arkansas",3025891,"6","South Central",11569,863,18233,1386893,191
"289",2021-09-18,2021,37,"AR","Arkansas",3025891,"6","South Central",9115,833,20943,1412659,174
"290",2021-09-25,2021,38,"AR","Arkansas",3025891,"6","South Central",6819,707,29064,1431832,163
"291",2021-10-02,2021,39,"AR","Arkansas",3025891,"6","South Central",5112,493,64102,1448460,148
"292",2021-10-09,2021,40,"AR","Arkansas",3025891,"6","South Central",4615,453,89470,1461764,122
"293",2021-10-16,2021,41,"AR","Arkansas",3025891,"6","South Central",3985,362,107170,1472541,91
"294",2021-10-23,2021,42,"AR","Arkansas",3025891,"6","South Central",3110,311,128941,1481856,78
"295",2021-10-30,2021,43,"AR","Arkansas",3025891,"6","South Central",3122,286,184977,1492334,74
"296",2021-11-06,2021,44,"AR","Arkansas",3025891,"6","South Central",3313,241,231362,1501718,56
"297",2021-11-13,2021,45,"AR","Arkansas",3025891,"6","South Central",4477,217,272892,1510244,49
"298",2021-11-20,2021,46,"AR","Arkansas",3025891,"6","South Central",3648,254,319719,1519251,47
"299",2021-11-27,2021,47,"AR","Arkansas",3025891,"6","South Central",3879,287,346514,1526555,57
"300",2021-12-04,2021,48,"AR","Arkansas",3025891,"6","South Central",5636,396,395159,1544240,87
"301",2021-12-11,2021,49,"AR","Arkansas",3025891,"6","South Central",4931,438,432099,1557850,67
"302",2021-12-18,2021,50,"AR","Arkansas",3025891,"6","South Central",5681,483,460702,1566872,100
"303",2021-12-25,2021,51,"AR","Arkansas",3025891,"6","South Central",11305,420,489186,1574559,73
"304",2020-01-25,2020,4,"AZ","Arizona",7177986,"9","Pacific",1,0,0,0,0
"305",2020-02-01,2020,5,"AZ","Arizona",7177986,"9","Pacific",0,0,0,0,0
"306",2020-02-08,2020,6,"AZ","Arizona",7177986,"9","Pacific",0,0,0,0,0
"307",2020-02-15,2020,7,"AZ","Arizona",7177986,"9","Pacific",0,0,0,0,0
"308",2020-02-22,2020,8,"AZ","Arizona",7177986,"9","Pacific",0,0,0,0,0
"309",2020-02-29,2020,9,"AZ","Arizona",7177986,"9","Pacific",0,0,0,0,0
"310",2020-03-07,2020,10,"AZ","Arizona",7177986,"9","Pacific",8,0,0,0,0
"311",2020-03-14,2020,11,"AZ","Arizona",7177986,"9","Pacific",18,0,0,0,0
"312",2020-03-21,2020,12,"AZ","Arizona",7177986,"9","Pacific",374,0,0,0,0
"313",2020-03-28,2020,13,"AZ","Arizona",7177986,"9","Pacific",1012,0,0,0,31
"314",2020-04-04,2020,14,"AZ","Arizona",7177986,"9","Pacific",1313,0,0,0,58
"315",2020-04-11,2020,15,"AZ","Arizona",7177986,"9","Pacific",1243,0,0,0,91
"316",2020-04-18,2020,16,"AZ","Arizona",7177986,"9","Pacific",1504,0,0,0,96
"317",2020-04-25,2020,17,"AZ","Arizona",7177986,"9","Pacific",1736,0,0,0,106
"318",2020-05-02,2020,18,"AZ","Arizona",7177986,"9","Pacific",2498,0,0,0,106
"319",2020-05-09,2020,19,"AZ","Arizona",7177986,"9","Pacific",2509,0,0,0,126
"320",2020-05-16,2020,20,"AZ","Arizona",7177986,"9","Pacific",2690,0,0,0,118
"321",2020-05-23,2020,21,"AZ","Arizona",7177986,"9","Pacific",2413,0,0,0,99
"322",2020-05-30,2020,22,"AZ","Arizona",7177986,"9","Pacific",5035,0,0,0,116
"323",2020-06-06,2020,23,"AZ","Arizona",7177986,"9","Pacific",7498,0,0,0,132
"324",2020-06-13,2020,24,"AZ","Arizona",7177986,"9","Pacific",11085,0,0,0,173
"325",2020-06-20,2020,25,"AZ","Arizona",7177986,"9","Pacific",19253,0,0,0,207
"326",2020-06-27,2020,26,"AZ","Arizona",7177986,"9","Pacific",23925,0,0,0,258
"327",2020-07-04,2020,27,"AZ","Arizona",7177986,"9","Pacific",24499,0,0,0,388
"328",2020-07-11,2020,28,"AZ","Arizona",7177986,"9","Pacific",22740,0,0,0,508
"329",2020-07-18,2020,29,"AZ","Arizona",7177986,"9","Pacific",19264,0,0,0,548
"330",2020-07-25,2020,30,"AZ","Arizona",7177986,"9","Pacific",17657,0,0,0,477
"331",2020-08-01,2020,31,"AZ","Arizona",7177986,"9","Pacific",13935,95,0,0,390
"332",2020-08-08,2020,32,"AZ","Arizona",7177986,"9","Pacific",7233,760,0,0,305
"333",2020-08-15,2020,33,"AZ","Arizona",7177986,"9","Pacific",6117,722,0,0,249
"334",2020-08-22,2020,34,"AZ","Arizona",7177986,"9","Pacific",3909,641,0,0,174
"335",2020-08-29,2020,35,"AZ","Arizona",7177986,"9","Pacific",3392,528,0,0,129
"336",2020-09-05,2020,36,"AZ","Arizona",7177986,"9","Pacific",3680,483,0,0,96
"337",2020-09-12,2020,37,"AZ","Arizona",7177986,"9","Pacific",3366,435,0,0,61
"338",2020-09-19,2020,38,"AZ","Arizona",7177986,"9","Pacific",5381,307,0,0,66
"339",2020-09-26,2020,39,"AZ","Arizona",7177986,"9","Pacific",3220,367,0,0,56
"340",2020-10-03,2020,40,"AZ","Arizona",7177986,"9","Pacific",4033,333,0,0,35
"341",2020-10-10,2020,41,"AZ","Arizona",7177986,"9","Pacific",5096,461,0,0,53
"342",2020-10-17,2020,42,"AZ","Arizona",7177986,"9","Pacific",6275,508,0,0,47
"343",2020-10-24,2020,43,"AZ","Arizona",7177986,"9","Pacific",7253,660,0,0,63
"344",2020-10-31,2020,44,"AZ","Arizona",7177986,"9","Pacific",9468,672,0,0,82
"345",2020-11-07,2020,45,"AZ","Arizona",7177986,"9","Pacific",14530,892,0,0,125
"346",2020-11-14,2020,46,"AZ","Arizona",7177986,"9","Pacific",17939,1215,0,0,124
"347",2020-11-21,2020,47,"AZ","Arizona",7177986,"9","Pacific",27748,1617,0,0,203
"348",2020-11-28,2020,48,"AZ","Arizona",7177986,"9","Pacific",30129,1966,0,0,307
"349",2020-12-05,2020,49,"AZ","Arizona",7177986,"9","Pacific",41622,2658,0,0,416
"350",2020-12-12,2020,50,"AZ","Arizona",7177986,"9","Pacific",46684,3141,0,0,574
"351",2020-12-19,2020,51,"AZ","Arizona",7177986,"9","Pacific",43988,3327,0,1854,734
"352",2020-12-26,2020,52,"AZ","Arizona",7177986,"9","Pacific",39216,3499,0,2497,765
"353",2021-01-02,2020,53,"AZ","Arizona",7177986,"9","Pacific",62191,3734,0,4458,0
"354",2021-01-09,2021,1,"AZ","Arizona",7276316,"9","Pacific",67049,4173,0,19511,942
"355",2021-01-16,2021,2,"AZ","Arizona",7276316,"9","Pacific",48815,3976,0,48278,996
"356",2021-01-23,2021,3,"AZ","Arizona",7276316,"9","Pacific",48017,3677,0,96472,959
"357",2021-01-30,2021,4,"AZ","Arizona",7276316,"9","Pacific",28818,3107,0,150779,776
"358",2021-02-06,2021,5,"AZ","Arizona",7276316,"9","Pacific",21883,2308,0,250707,660
"359",2021-02-13,2021,6,"AZ","Arizona",7276316,"9","Pacific",11793,1745,0,371241,505
"360",2021-02-20,2021,7,"AZ","Arizona",7276316,"9","Pacific",10913,1239,0,507697,338
"361",2021-02-27,2021,8,"AZ","Arizona",7276316,"9","Pacific",7848,925,0,697798,237
"362",2021-03-06,2021,9,"AZ","Arizona",7276316,"9","Pacific",8652,722,0,895465,184
"363",2021-03-13,2021,10,"AZ","Arizona",7276316,"9","Pacific",5391,612,0,1119334,129
"364",2021-03-20,2021,11,"AZ","Arizona",7276316,"9","Pacific",3969,523,0,1285222,122
"365",2021-03-27,2021,12,"AZ","Arizona",7276316,"9","Pacific",3979,483,0,1445713,75
"366",2021-04-03,2021,13,"AZ","Arizona",7276316,"9","Pacific",4424,461,0,1661970,56
"367",2021-04-10,2021,14,"AZ","Arizona",7276316,"9","Pacific",5034,455,0,1913587,64
"368",2021-04-17,2021,15,"AZ","Arizona",7276316,"9","Pacific",4539,438,0,2134846,57
"369",2021-04-24,2021,16,"AZ","Arizona",7276316,"9","Pacific",4968,475,0,2378704,43
"370",2021-05-01,2021,17,"AZ","Arizona",7276316,"9","Pacific",5236,509,0,2580094,54
"371",2021-05-08,2021,18,"AZ","Arizona",7276316,"9","Pacific",4603,471,0,2749107,63
"372",2021-05-15,2021,19,"AZ","Arizona",7276316,"9","Pacific",3951,439,0,2879594,57
"373",2021-05-22,2021,20,"AZ","Arizona",7276316,"9","Pacific",3750,399,0,2995578,54
"374",2021-05-29,2021,21,"AZ","Arizona",7276316,"9","Pacific",3868,454,0,3075756,48
"375",2021-06-05,2021,22,"AZ","Arizona",7276316,"9","Pacific",2822,380,0,3157099,41
"376",2021-06-12,2021,23,"AZ","Arizona",7276316,"9","Pacific",2971,360,0,3250952,35
"377",2021-06-19,2021,24,"AZ","Arizona",7276316,"9","Pacific",3052,417,0,3323729,44
"378",2021-06-26,2021,25,"AZ","Arizona",7276316,"9","Pacific",3847,437,0,3379920,46
"379",2021-07-03,2021,26,"AZ","Arizona",7276316,"9","Pacific",3411,476,0,3424723,41
"380",2021-07-10,2021,27,"AZ","Arizona",7276316,"9","Pacific",5568,418,0,3463885,41
"381",2021-07-17,2021,28,"AZ","Arizona",7276316,"9","Pacific",7611,628,0,3500449,56
"382",2021-07-24,2021,29,"AZ","Arizona",7276316,"9","Pacific",9983,691,0,3536160,70
"383",2021-07-31,2021,30,"AZ","Arizona",7276316,"9","Pacific",14202,981,0,3573119,110
"384",2021-08-07,2021,31,"AZ","Arizona",7276316,"9","Pacific",17150,1117,0,3610562,127
"385",2021-08-14,2021,32,"AZ","Arizona",7276316,"9","Pacific",20128,1291,1693,3655489,162
"386",2021-08-21,2021,33,"AZ","Arizona",7276316,"9","Pacific",18384,1422,15782,3708874,180
"387",2021-08-28,2021,34,"AZ","Arizona",7276316,"9","Pacific",25354,1398,28760,3766041,214
"388",2021-09-04,2021,35,"AZ","Arizona",7276316,"9","Pacific",20350,1603,43282,3819455,274
"389",2021-09-11,2021,36,"AZ","Arizona",7276316,"9","Pacific",18906,1539,52677,3863880,281
"390",2021-09-18,2021,37,"AZ","Arizona",7276316,"9","Pacific",16944,1406,62172,3911610,266
"391",2021-09-25,2021,38,"AZ","Arizona",7276316,"9","Pacific",17976,1319,86729,3952853,286
"392",2021-10-02,2021,39,"AZ","Arizona",7276316,"9","Pacific",17991,1240,169341,3989070,272
"393",2021-10-09,2021,40,"AZ","Arizona",7276316,"9","Pacific",15879,1200,238438,4021877,245
"394",2021-10-16,2021,41,"AZ","Arizona",7276316,"9","Pacific",14918,1216,297414,4051847,263
"395",2021-10-23,2021,42,"AZ","Arizona",7276316,"9","Pacific",17104,1235,366328,4077384,231
"396",2021-10-30,2021,43,"AZ","Arizona",7276316,"9","Pacific",18789,1414,485123,4103436,279
"397",2021-11-06,2021,44,"AZ","Arizona",7276316,"9","Pacific",23757,1562,611776,4129001,268
"398",2021-11-13,2021,45,"AZ","Arizona",7276316,"9","Pacific",24615,1762,726862,4151691,353
"399",2021-11-20,2021,46,"AZ","Arizona",7276316,"9","Pacific",28356,1877,855145,4175599,380
"400",2021-11-27,2021,47,"AZ","Arizona",7276316,"9","Pacific",20695,1990,956243,4196834,450
"401",2021-12-04,2021,48,"AZ","Arizona",7276316,"9","Pacific",28655,2173,1105562,4253938,469
"402",2021-12-11,2021,49,"AZ","Arizona",7276316,"9","Pacific",22399,2127,1247964,4302217,542
"403",2021-12-18,2021,50,"AZ","Arizona",7276316,"9","Pacific",20186,1859,1375582,4336718,483
"404",2021-12-25,2021,51,"AZ","Arizona",7276316,"9","Pacific",23897,1793,1470357,4359421,482
"405",2020-01-25,2020,4,"CA","California",39499738,"9","Pacific",2,0,0,0,0
"406",2020-02-01,2020,5,"CA","California",39499738,"9","Pacific",6,0,0,0,0
"407",2020-02-08,2020,6,"CA","California",39499738,"9","Pacific",8,0,0,0,0
"408",2020-02-15,2020,7,"CA","California",39499738,"9","Pacific",14,0,0,0,0
"409",2020-02-22,2020,8,"CA","California",39499738,"9","Pacific",22,0,0,0,0
"410",2020-02-29,2020,9,"CA","California",39499738,"9","Pacific",28,0,0,0,0
"411",2020-03-07,2020,10,"CA","California",39499738,"9","Pacific",140,0,0,0,0
"412",2020-03-14,2020,11,"CA","California",39499738,"9","Pacific",468,0,0,0,0
"413",2020-03-21,2020,12,"CA","California",39499738,"9","Pacific",2312,0,0,0,44
"414",2020-03-28,2020,13,"CA","California",39499738,"9","Pacific",5169,0,0,0,132
"415",2020-04-04,2020,14,"CA","California",39499738,"9","Pacific",8972,0,0,0,290
"416",2020-04-11,2020,15,"CA","California",39499738,"9","Pacific",7368,0,0,0,382
"417",2020-04-18,2020,16,"CA","California",39499738,"9","Pacific",10980,0,0,0,537
"418",2020-04-25,2020,17,"CA","California",39499738,"9","Pacific",11112,0,0,0,532
"419",2020-05-02,2020,18,"CA","California",39499738,"9","Pacific",12343,0,0,0,543
"420",2020-05-09,2020,19,"CA","California",39499738,"9","Pacific",12265,0,0,0,553
"421",2020-05-16,2020,20,"CA","California",39499738,"9","Pacific",13039,0,0,0,505
"422",2020-05-23,2020,21,"CA","California",39499738,"9","Pacific",14969,0,0,0,487
"423",2020-05-30,2020,22,"CA","California",39499738,"9","Pacific",18736,0,0,0,464
"424",2020-06-06,2020,23,"CA","California",39499738,"9","Pacific",18533,0,0,0,448
"425",2020-06-13,2020,24,"CA","California",39499738,"9","Pacific",20884,0,0,0,447
"426",2020-06-20,2020,25,"CA","California",39499738,"9","Pacific",33293,0,0,0,459
"427",2020-06-27,2020,26,"CA","California",39499738,"9","Pacific",42569,0,0,0,496
"428",2020-07-04,2020,27,"CA","California",39499738,"9","Pacific",57083,0,0,0,646
"429",2020-07-11,2020,28,"CA","California",39499738,"9","Pacific",58522,0,0,0,739
"430",2020-07-18,2020,29,"CA","California",39499738,"9","Pacific",66518,0,0,0,893
"431",2020-07-25,2020,30,"CA","California",39499738,"9","Pacific",62193,0,0,0,1012
"432",2020-08-01,2020,31,"CA","California",39499738,"9","Pacific",49959,559,0,0,1010
"433",2020-08-08,2020,32,"CA","California",39499738,"9","Pacific",61840,4682,0,0,998
"434",2020-08-15,2020,33,"CA","California",39499738,"9","Pacific",53386,4093,0,0,878
"435",2020-08-22,2020,34,"CA","California",39499738,"9","Pacific",41022,3309,0,0,830
"436",2020-08-29,2020,35,"CA","California",39499738,"9","Pacific",33604,2894,0,0,728
"437",2020-09-05,2020,36,"CA","California",39499738,"9","Pacific",28054,2665,0,0,614
"438",2020-09-12,2020,37,"CA","California",39499738,"9","Pacific",23947,2354,0,0,530
"439",2020-09-19,2020,38,"CA","California",39499738,"9","Pacific",25106,2024,0,0,482
"440",2020-09-26,2020,39,"CA","California",39499738,"9","Pacific",23721,1962,0,0,453
"441",2020-10-03,2020,40,"CA","California",39499738,"9","Pacific",21364,1952,0,0,346
"442",2020-10-10,2020,41,"CA","California",39499738,"9","Pacific",24635,1992,0,0,375
"443",2020-10-17,2020,42,"CA","California",39499738,"9","Pacific",23575,2038,0,0,305
"444",2020-10-24,2020,43,"CA","California",39499738,"9","Pacific",32061,2105,0,0,296
"445",2020-10-31,2020,44,"CA","California",39499738,"9","Pacific",33103,2257,0,0,325
"446",2020-11-07,2020,45,"CA","California",39499738,"9","Pacific",46951,2672,0,0,355
"447",2020-11-14,2020,46,"CA","California",39499738,"9","Pacific",66610,3448,0,0,451
"448",2020-11-21,2020,47,"CA","California",39499738,"9","Pacific",101588,4840,0,0,627
"449",2020-11-28,2020,48,"CA","California",39499738,"9","Pacific",108911,6811,0,0,854
"450",2020-12-05,2020,49,"CA","California",39499738,"9","Pacific",184852,8855,0,0,1327
"451",2020-12-12,2020,50,"CA","California",39499738,"9","Pacific",263456,11574,0,0,1971
"452",2020-12-19,2020,51,"CA","California",39499738,"9","Pacific",305346,14839,0,1199,2942
"453",2020-12-26,2020,52,"CA","California",39499738,"9","Pacific",271394,15376,0,1343,3942
"454",2021-01-02,2020,53,"CA","California",39499738,"9","Pacific",280190,15886,0,1815,0
"455",2021-01-09,2021,1,"CA","California",39237836,"9","Pacific",311715,16663,0,125724,5267
"456",2021-01-16,2021,2,"CA","California",39237836,"9","Pacific",247717,14656,0,307501,5077
"457",2021-01-23,2021,3,"CA","California",39237836,"9","Pacific",158085,12963,0,456733,4356
"458",2021-01-30,2021,4,"CA","California",39237836,"9","Pacific",116793,10509,0,679579,3524
"459",2021-02-06,2021,5,"CA","California",39237836,"9","Pacific",85768,8399,0,1027673,2893
"460",2021-02-13,2021,6,"CA","California",39237836,"9","Pacific",55859,6337,0,1656490,2269
"461",2021-02-20,2021,7,"CA","California",39237836,"9","Pacific",41568,4826,0,2387322,1661
"462",2021-02-27,2021,8,"CA","California",39237836,"9","Pacific",31409,3803,0,3279560,1187
"463",2021-03-06,2021,9,"CA","California",39237836,"9","Pacific",30321,3123,0,4148474,839
"464",2021-03-13,2021,10,"CA","California",39237836,"9","Pacific",20425,2602,0,5134059,608
"465",2021-03-20,2021,11,"CA","California",39237836,"9","Pacific",19942,2455,0,6144381,501
"466",2021-03-27,2021,12,"CA","California",39237836,"9","Pacific",18777,2112,0,7182719,369
"467",2021-04-03,2021,13,"CA","California",39237836,"9","Pacific",19249,1974,0,8424053,283
"468",2021-04-10,2021,14,"CA","California",39237836,"9","Pacific",22245,1738,0,9978700,269
"469",2021-04-17,2021,15,"CA","California",39237836,"9","Pacific",16765,1896,0,11326846,234
"470",2021-04-24,2021,16,"CA","California",39237836,"9","Pacific",13730,1670,0,12735305,221
"471",2021-05-01,2021,17,"CA","California",39237836,"9","Pacific",13050,1679,0,14101956,197
"472",2021-05-08,2021,18,"CA","California",39237836,"9","Pacific",12391,1517,0,15577319,183
"473",2021-05-15,2021,19,"CA","California",39237836,"9","Pacific",9853,1326,0,16825778,155
"474",2021-05-22,2021,20,"CA","California",39237836,"9","Pacific",8675,1319,0,17887542,154
"475",2021-05-29,2021,21,"CA","California",39237836,"9","Pacific",10462,1112,0,18570427,144
"476",2021-06-05,2021,22,"CA","California",39237836,"9","Pacific",6655,1098,0,19205525,115
"477",2021-06-12,2021,23,"CA","California",39237836,"9","Pacific",6091,997,0,19896717,107
"478",2021-06-19,2021,24,"CA","California",39237836,"9","Pacific",6574,930,0,20403822,112
"479",2021-06-26,2021,25,"CA","California",39237836,"9","Pacific",8885,1023,0,20748277,88
"480",2021-07-03,2021,26,"CA","California",39237836,"9","Pacific",11566,1188,0,21025485,98
"481",2021-07-10,2021,27,"CA","California",39237836,"9","Pacific",21654,1406,0,21274906,124
"482",2021-07-17,2021,28,"CA","California",39237836,"9","Pacific",36201,1919,0,21518813,150
"483",2021-07-24,2021,29,"CA","California",39237836,"9","Pacific",53665,2814,0,21747113,213
"484",2021-07-31,2021,30,"CA","California",39237836,"9","Pacific",72029,3967,0,21945910,295
"485",2021-08-07,2021,31,"CA","California",39237836,"9","Pacific",85690,5146,0,22151409,436
"486",2021-08-14,2021,32,"CA","California",39237836,"9","Pacific",94842,6235,6847,22388867,677
"487",2021-08-21,2021,33,"CA","California",39237836,"9","Pacific",94848,6737,75965,22669144,852
"488",2021-08-28,2021,34,"CA","California",39237836,"9","Pacific",106976,6612,155725,22981352,1006
"489",2021-09-04,2021,35,"CA","California",39237836,"9","Pacific",75232,6100,241504,23283979,1088
"490",2021-09-11,2021,36,"CA","California",39237836,"9","Pacific",70831,5144,300959,23551477,1129
"491",2021-09-18,2021,37,"CA","California",39237836,"9","Pacific",58633,4403,356695,23836297,996
"492",2021-09-25,2021,38,"CA","California",39237836,"9","Pacific",52063,3915,466028,24077826,914
"493",2021-10-02,2021,39,"CA","California",39237836,"9","Pacific",45783,3168,847572,24292047,828
"494",2021-10-09,2021,40,"CA","California",39237836,"9","Pacific",39795,2834,1200803,24483067,709
"495",2021-10-16,2021,41,"CA","California",39237836,"9","Pacific",37626,2733,1524368,24655681,569
"496",2021-10-23,2021,42,"CA","California",39237836,"9","Pacific",44167,2856,1906526,24818867,588
"497",2021-10-30,2021,43,"CA","California",39237836,"9","Pacific",43068,3048,2669173,24996997,589
"498",2021-11-06,2021,44,"CA","California",39237836,"9","Pacific",43531,2975,3477721,25177583,576
"499",2021-11-13,2021,45,"CA","California",39237836,"9","Pacific",36600,2609,4265802,25338963,601
"500",2021-11-20,2021,46,"CA","California",39237836,"9","Pacific",35113,2500,5176745,25494100,591
"501",2021-11-27,2021,47,"CA","California",39237836,"9","Pacific",32117,2249,5854497,25633880,529
"502",2021-12-04,2021,48,"CA","California",39237836,"9","Pacific",49647,2488,6840736,26018310,515
"503",2021-12-11,2021,49,"CA","California",39237836,"9","Pacific",43870,2716,7841876,26350412,459
"504",2021-12-18,2021,50,"CA","California",39237836,"9","Pacific",65862,2690,8789658,26581803,544
"505",2021-12-25,2021,51,"CA","California",39237836,"9","Pacific",185504,2969,9561961,26737762,523
"506",2020-01-25,2020,4,"CO","Colorado",5784308,"8","Mountain States",0,0,0,0,0
"507",2020-02-01,2020,5,"CO","Colorado",5784308,"8","Mountain States",0,0,0,0,0
"508",2020-02-08,2020,6,"CO","Colorado",5784308,"8","Mountain States",0,0,0,0,0
"509",2020-02-15,2020,7,"CO","Colorado",5784308,"8","Mountain States",0,0,0,0,0
"510",2020-02-22,2020,8,"CO","Colorado",5784308,"8","Mountain States",0,0,0,0,0
"511",2020-02-29,2020,9,"CO","Colorado",5784308,"8","Mountain States",1,0,0,0,0
"512",2020-03-07,2020,10,"CO","Colorado",5784308,"8","Mountain States",41,0,0,0,0
"513",2020-03-14,2020,11,"CO","Colorado",5784308,"8","Mountain States",238,0,0,0,0
"514",2020-03-21,2020,12,"CO","Colorado",5784308,"8","Mountain States",1137,0,0,0,17
"515",2020-03-28,2020,13,"CO","Colorado",5784308,"8","Mountain States",2327,0,0,0,47
"516",2020-04-04,2020,14,"CO","Colorado",5784308,"8","Mountain States",2542,0,0,0,129
"517",2020-04-11,2020,15,"CO","Colorado",5784308,"8","Mountain States",2671,0,0,0,214
"518",2020-04-18,2020,16,"CO","Colorado",5784308,"8","Mountain States",2531,0,0,0,218
"519",2020-04-25,2020,17,"CO","Colorado",5784308,"8","Mountain States",4394,0,0,0,224
"520",2020-05-02,2020,18,"CO","Colorado",5784308,"8","Mountain States",2805,0,0,0,189
"521",2020-05-09,2020,19,"CO","Colorado",5784308,"8","Mountain States",2616,0,0,0,139
"522",2020-05-16,2020,20,"CO","Colorado",5784308,"8","Mountain States",2352,0,0,0,97
"523",2020-05-23,2020,21,"CO","Colorado",5784308,"8","Mountain States",2060,0,0,0,93
"524",2020-05-30,2020,22,"CO","Colorado",5784308,"8","Mountain States",2057,0,0,0,75
